country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
Finland,FIN,30/01/2021,162277,144520,17757,10487,9222,2.93,2.61,0.32,1664,Pfizer/BioNTech,Europe
Finland,FIN,31/01/2021,,,,,8404,,,,1517,Pfizer/BioNTech,Europe
Finland,FIN,1/02/2021,163760,145557,18203,,7587,2.96,2.63,0.33,1369,Pfizer/BioNTech,Europe
Finland,FIN,2/02/2021,163973,145770,18203,213,6709,2.96,2.63,0.33,1211,Pfizer/BioNTech,Europe
Finland,FIN,3/02/2021,173372,149951,23421,9399,6637,3.13,2.71,0.42,1198,Pfizer/BioNTech,Europe
Finland,FIN,4/02/2021,193917,159624,34293,20545,7942,3.5,2.88,0.62,1433,Pfizer/BioNTech,Europe
Finland,FIN,5/02/2021,207303,164636,42667,13386,7930,3.74,2.97,0.77,1431,Pfizer/BioNTech,Europe
Finland,FIN,6/02/2021,217844,169194,48650,10541,7938,3.93,3.05,0.88,1433,Pfizer/BioNTech,Europe
France,FRA,27/12/2020,13,13,,,,0,0,,,"Moderna, Pfizer/BioNTech",Europe
France,FRA,28/12/2020,52,52,,39,39,0,0,,1,"Moderna, Pfizer/BioNTech",Europe
France,FRA,29/12/2020,138,138,,86,62,0,0,,1,"Moderna, Pfizer/BioNTech",Europe
France,FRA,30/12/2020,237,237,,99,75,0,0,,1,"Moderna, Pfizer/BioNTech",Europe
France,FRA,31/12/2020,316,316,,79,76,0,0,,1,"Moderna, Pfizer/BioNTech",Europe
France,FRA,1/01/2021,325,325,,9,62,0,0,,1,"Moderna, Pfizer/BioNTech",Europe
France,FRA,2/01/2021,367,367,,42,59,0,0,,1,"Moderna, Pfizer/BioNTech",Europe
France,FRA,3/01/2021,441,441,,74,61,0,0,,1,"Moderna, Pfizer/BioNTech",Europe
France,FRA,4/01/2021,1800,1800,,1359,250,0,0,,4,"Moderna, Pfizer/BioNTech",Europe
France,FRA,5/01/2021,6744,6744,,4944,944,0.01,0.01,,14,"Moderna, Pfizer/BioNTech",Europe
France,FRA,6/01/2021,17064,17064,,10320,2404,0.03,0.03,,35,"Moderna, Pfizer/BioNTech",Europe
France,FRA,7/01/2021,43282,43282,,26218,6138,0.06,0.06,,90,"Moderna, Pfizer/BioNTech",Europe
France,FRA,8/01/2021,76022,76022,,32740,10814,0.11,0.11,,159,"Moderna, Pfizer/BioNTech",Europe
France,FRA,9/01/2021,86315,86315,,10293,12278,0.13,0.13,,181,"Moderna, Pfizer/BioNTech",Europe
France,FRA,10/01/2021,91629,91629,,5314,13027,0.14,0.14,,192,"Moderna, Pfizer/BioNTech",Europe
France,FRA,11/01/2021,125412,125412,,33783,17659,0.18,0.18,,260,"Moderna, Pfizer/BioNTech",Europe
France,FRA,12/01/2021,179119,179119,,53707,24625,0.26,0.26,,363,"Moderna, Pfizer/BioNTech",Europe
France,FRA,13/01/2021,235786,235786,,56667,31246,0.35,0.35,,461,"Moderna, Pfizer/BioNTech",Europe
France,FRA,14/01/2021,306206,306206,,70420,37561,0.45,0.45,,554,"Moderna, Pfizer/BioNTech",Europe
France,FRA,15/01/2021,364846,364846,,58640,41261,0.54,0.54,,608,"Moderna, Pfizer/BioNTech",Europe
France,FRA,16/01/2021,382326,382326,,17480,42287,0.56,0.56,,623,"Moderna, Pfizer/BioNTech",Europe
France,FRA,17/01/2021,391910,391910,,9584,42897,0.58,0.58,,632,"Moderna, Pfizer/BioNTech",Europe
France,FRA,18/01/2021,468073,468073,,76163,48952,0.69,0.69,,722,"Moderna, Pfizer/BioNTech",Europe
France,FRA,19/01/2021,585735,585735,,117662,58088,0.86,0.86,,856,"Moderna, Pfizer/BioNTech",Europe
France,FRA,20/01/2021,708973,708973,,123238,67598,1.05,1.05,,997,"Moderna, Pfizer/BioNTech",Europe
France,FRA,21/01/2021,850380,850380,,141407,77739,1.25,1.25,,1146,"Moderna, Pfizer/BioNTech",Europe
France,FRA,22/01/2021,959716,959716,,109336,84981,1.41,1.41,,1253,"Moderna, Pfizer/BioNTech",Europe
France,FRA,23/01/2021,995147,995147,,35431,87546,1.47,1.47,,1291,"Moderna, Pfizer/BioNTech",Europe
France,FRA,24/01/2021,1003968,1003968,,8821,87437,1.48,1.48,,1289,"Moderna, Pfizer/BioNTech",Europe
France,FRA,25/01/2021,1075045,1075045,,71077,86710,1.58,1.58,,1278,"Moderna, Pfizer/BioNTech",Europe
France,FRA,26/01/2021,1171264,1165852,5412,96219,83647,1.73,1.72,0.01,1233,"Moderna, Pfizer/BioNTech",Europe
France,FRA,27/01/2021,1274711,1262972,11739,103447,80820,1.88,1.86,0.02,1191,"Moderna, Pfizer/BioNTech",Europe
France,FRA,28/01/2021,1396881,1372680,24201,122170,78072,2.06,2.02,0.04,1151,"Moderna, Pfizer/BioNTech",Europe
France,FRA,29/01/2021,1494643,1453325,41318,97762,76418,2.2,2.14,0.06,1127,"Moderna, Pfizer/BioNTech",Europe
France,FRA,30/01/2021,1525377,1479909,45468,30734,75747,2.25,2.18,0.07,1117,"Moderna, Pfizer/BioNTech",Europe
France,FRA,31/01/2021,1533630,1486493,47137,8253,75666,2.26,2.19,0.07,1115,"Moderna, Pfizer/BioNTech",Europe
France,FRA,1/02/2021,1609072,1541079,67993,75442,76290,2.37,2.27,0.1,1125,"Moderna, Pfizer/BioNTech",Europe
France,FRA,2/02/2021,1717385,1615088,102297,108313,78017,2.53,2.38,0.15,1150,"Moderna, Pfizer/BioNTech",Europe
France,FRA,3/02/2021,1825982,1687026,138956,108597,78753,2.69,2.49,0.2,1161,"Moderna, Pfizer/BioNTech",Europe
France,FRA,4/02/2021,1962126,1772602,189524,136144,80749,2.89,2.61,0.28,1190,"Moderna, Pfizer/BioNTech",Europe
France,FRA,5/02/2021,2077037,1843763,233274,114911,83199,3.06,2.72,0.34,1226,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,27/12/2020,23900,23900,,,,0.03,0.03,,,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,28/12/2020,43734,43734,,19834,19834,0.05,0.05,,237,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,29/12/2020,87148,87148,,43414,31624,0.1,0.1,,377,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,30/12/2020,144903,144903,,57755,40334,0.17,0.17,,481,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,31/12/2020,182960,182960,,38057,39765,0.22,0.22,,475,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,1/01/2021,207452,207452,,24492,36710,0.25,0.25,,438,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,2/01/2021,258223,258223,,50771,39054,0.31,0.31,,466,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,3/01/2021,283420,283420,,25197,37074,0.34,0.34,,442,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,4/01/2021,332306,332306,,48886,41225,0.4,0.4,,492,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,5/01/2021,384445,384445,,52139,42471,0.46,0.46,,507,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,6/01/2021,442766,442766,,58321,42552,0.53,0.53,,508,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,7/01/2021,501341,501341,,58575,45483,0.6,0.6,,543,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,8/01/2021,561291,561291,,59950,50548,0.67,0.67,,603,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,9/01/2021,617700,617700,,56409,51354,0.74,0.74,,613,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,10/01/2021,650941,650941,,33241,52503,0.78,0.78,,627,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,11/01/2021,716531,716531,,65590,54889,0.86,0.86,,655,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,12/01/2021,798423,798423,,81892,59140,0.95,0.95,,706,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,13/01/2021,896773,896773,,98350,64858,1.07,1.07,,774,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,14/01/2021,997203,997072,131,100430,70837,1.19,1.19,0,845,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,15/01/2021,1089972,1089401,571,92769,75526,1.3,1.3,0,901,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,16/01/2021,1146769,1145766,1003,56797,75581,1.37,1.37,0,902,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,17/01/2021,1191597,1176986,14611,44828,77237,1.42,1.4,0.02,922,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,18/01/2021,1265746,1234700,31046,74149,78459,1.51,1.47,0.04,936,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,19/01/2021,1359733,1301469,58264,93987,80187,1.62,1.55,0.07,957,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,20/01/2021,1487796,1379142,108654,128063,84432,1.78,1.65,0.13,1008,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,21/01/2021,1582170,1439022,143148,94374,83567,1.89,1.72,0.17,997,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,22/01/2021,1696053,1522398,173655,113883,86583,2.02,1.82,0.21,1033,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,23/01/2021,1786894,1570586,216308,90841,91446,2.13,1.87,0.26,1091,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,24/01/2021,1852366,1608482,243884,65472,94396,2.21,1.92,0.29,1127,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,25/01/2021,1948538,1665731,282807,96172,97542,2.33,1.99,0.34,1164,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,26/01/2021,2050036,1718781,331255,101498,98615,2.45,2.05,0.4,1177,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,27/01/2021,2160609,1772540,388069,110573,96116,2.58,2.12,0.46,1147,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,28/01/2021,2259749,1823978,435771,99140,96797,2.7,2.18,0.52,1155,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,29/01/2021,2368047,1880316,487731,108298,95999,2.83,2.24,0.58,1146,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,30/01/2021,2452659,1918568,534091,84612,95109,2.93,2.29,0.64,1135,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,31/01/2021,2514878,1949712,565166,62219,94645,3,2.33,0.67,1130,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,1/02/2021,2627298,1997463,629835,112420,96966,3.14,2.38,0.75,1157,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,2/02/2021,2750197,2052342,697855,122899,100023,3.28,2.45,0.83,1194,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,3/02/2021,2879446,2104895,774551,129249,102691,3.44,2.51,0.92,1226,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,4/02/2021,3005100,2162961,842139,125654,106479,3.59,2.58,1.01,1271,"Moderna, Pfizer/BioNTech",Europe
Germany,DEU,5/02/2021,3116122,2212851,903271,111022,106868,3.72,2.64,1.08,1276,"Moderna, Pfizer/BioNTech",Europe
Gibraltar,GIB,10/01/2021,420,420,,,,1.25,1.25,,,Pfizer/BioNTech,Europe
Gibraltar,GIB,11/01/2021,1445,1445,,1025,1025,4.29,4.29,,30424,Pfizer/BioNTech,Europe
Gibraltar,GIB,12/01/2021,2501,2501,,1056,1040,7.42,7.42,,30869,Pfizer/BioNTech,Europe
Gibraltar,GIB,13/01/2021,,,,,986,,,,29266,Pfizer/BioNTech,Europe
Gibraltar,GIB,14/01/2021,,,,,959,,,,28465,Pfizer/BioNTech,Europe
Gibraltar,GIB,15/01/2021,5135,5135,,,943,15.24,15.24,,27990,Pfizer/BioNTech,Europe
Gibraltar,GIB,16/01/2021,5847,5847,,712,904,17.35,17.35,,26832,Pfizer/BioNTech,Europe
Gibraltar,GIB,17/01/2021,5847,5847,,0,775,17.35,17.35,,23003,Pfizer/BioNTech,Europe
Gibraltar,GIB,18/01/2021,6435,6435,,588,713,19.1,19.1,,21163,Pfizer/BioNTech,Europe
Gibraltar,GIB,19/01/2021,7017,7017,,582,645,20.83,20.83,,19145,Pfizer/BioNTech,Europe
Gibraltar,GIB,20/01/2021,7017,7017,,0,520,20.83,20.83,,15434,Pfizer/BioNTech,Europe
Gibraltar,GIB,21/01/2021,7947,7947,,930,527,23.59,23.59,,15642,Pfizer/BioNTech,Europe
Gibraltar,GIB,22/01/2021,8877,8877,,930,535,26.35,26.35,,15880,Pfizer/BioNTech,Europe
Gibraltar,GIB,23/01/2021,9807,9807,,930,566,29.11,29.11,,16800,Pfizer/BioNTech,Europe
Gibraltar,GIB,24/01/2021,10341,10341,,534,642,30.69,30.69,,19056,Pfizer/BioNTech,Europe
Gibraltar,GIB,25/01/2021,10539,10539,,198,586,31.28,31.28,,17393,Pfizer/BioNTech,Europe
Gibraltar,GIB,26/01/2021,11073,11073,,534,579,32.87,32.87,,17186,Pfizer/BioNTech,Europe
Gibraltar,GIB,27/01/2021,11607,11073,,534,656,34.45,32.87,,19471,Pfizer/BioNTech,Europe
Gibraltar,GIB,28/01/2021,12332,12332,,725,626,36.6,36.6,,18581,Pfizer/BioNTech,Europe
Gibraltar,GIB,29/01/2021,12866,12866,,534,570,38.19,38.19,,16918,Pfizer/BioNTech,Europe
Gibraltar,GIB,30/01/2021,12866,12866,,0,437,38.19,38.19,,12971,Pfizer/BioNTech,Europe
Gibraltar,GIB,31/01/2021,13286,12886,400,420,421,39.43,38.25,1.19,12496,Pfizer/BioNTech,Europe
Gibraltar,GIB,1/02/2021,14299,12974,1325,1013,537,42.44,38.51,3.93,15939,Pfizer/BioNTech,Europe
Gibraltar,GIB,2/02/2021,15391,13071,2320,1092,617,45.68,38.8,6.89,18313,Pfizer/BioNTech,Europe
Gibraltar,GIB,3/02/2021,16177,13166,3011,786,653,48.02,39.08,8.94,19382,Pfizer/BioNTech,Europe
Gibraltar,GIB,4/02/2021,17189,13246,3943,1012,694,51.02,39.32,11.7,20599,Pfizer/BioNTech,Europe
Gibraltar,GIB,5/02/2021,18274,13398,4876,1085,773,54.24,39.77,14.47,22944,Pfizer/BioNTech,Europe
Greece,GRC,28/12/2020,447,447,,,,0,0,,,Pfizer/BioNTech,Europe
Greece,GRC,29/12/2020,1077,1077,,630,630,0.01,0.01,,60,Pfizer/BioNTech,Europe
Greece,GRC,30/12/2020,1722,1722,,645,638,0.02,0.02,,61,Pfizer/BioNTech,Europe
Greece,GRC,31/12/2020,2339,2339,,617,631,0.02,0.02,,61,Pfizer/BioNTech,Europe
Greece,GRC,1/01/2021,2603,2603,,264,539,0.02,0.02,,52,Pfizer/BioNTech,Europe
Greece,GRC,2/01/2021,3149,3149,,546,540,0.03,0.03,,52,Pfizer/BioNTech,Europe
Greece,GRC,3/01/2021,3869,3869,,720,570,0.04,0.04,,55,Pfizer/BioNTech,Europe
Greece,GRC,4/01/2021,10327,10327,,6458,1411,0.1,0.1,,135,Pfizer/BioNTech,Europe
Greece,GRC,5/01/2021,16631,16631,,6304,2222,0.16,0.16,,213,Pfizer/BioNTech,Europe
Greece,GRC,6/01/2021,20616,20616,,3985,2699,0.2,0.2,,259,Pfizer/BioNTech,Europe
Greece,GRC,7/01/2021,26445,26445,,5829,3444,0.25,0.25,,330,Pfizer/BioNTech,Europe
Greece,GRC,8/01/2021,35272,35272,,8827,4667,0.34,0.34,,448,Pfizer/BioNTech,Europe
Greece,GRC,9/01/2021,40427,40427,,5155,5325,0.39,0.39,,511,Pfizer/BioNTech,Europe
Greece,GRC,10/01/2021,44645,44645,,4218,5825,0.43,0.43,,559,Pfizer/BioNTech,Europe
Greece,GRC,11/01/2021,50045,50045,,5400,5674,0.48,0.48,,544,Pfizer/BioNTech,Europe
Greece,GRC,12/01/2021,56475,56475,,6430,5692,0.54,0.54,,546,Pfizer/BioNTech,Europe
Greece,GRC,13/01/2021,64932,64932,,8457,6331,0.62,0.62,,607,Pfizer/BioNTech,Europe
Greece,GRC,14/01/2021,70960,70960,,6028,6359,0.68,0.68,,610,Pfizer/BioNTech,Europe
Greece,GRC,15/01/2021,75412,75412,,4452,5734,0.72,0.72,,550,Pfizer/BioNTech,Europe
Greece,GRC,16/01/2021,80391,80389,2,4979,5709,0.77,0.77,0,548,Pfizer/BioNTech,Europe
Greece,GRC,17/01/2021,,,,,5500,,,,528,Pfizer/BioNTech,Europe
Greece,GRC,18/01/2021,85898,85475,423,,5122,0.82,0.82,0,491,Pfizer/BioNTech,Europe
Greece,GRC,19/01/2021,94454,93382,1072,8556,5426,0.91,0.9,0.01,521,Pfizer/BioNTech,Europe
Greece,GRC,20/01/2021,109831,108167,1664,15377,6414,1.05,1.04,0.02,615,Pfizer/BioNTech,Europe
Greece,GRC,21/01/2021,125928,123667,2261,16097,7853,1.21,1.19,0.02,753,Pfizer/BioNTech,Europe
Greece,GRC,22/01/2021,143877,141298,2579,17949,9781,1.38,1.36,0.02,938,Pfizer/BioNTech,Europe
Greece,GRC,23/01/2021,160101,156966,3135,16224,11387,1.54,1.51,0.03,1092,Pfizer/BioNTech,Europe
Greece,GRC,24/01/2021,,,,,12412,,,,1191,Pfizer/BioNTech,Europe
Greece,GRC,25/01/2021,179951,171890,8061,,13436,1.73,1.65,0.08,1289,Pfizer/BioNTech,Europe
Greece,GRC,26/01/2021,197755,184610,13145,17804,14757,1.9,1.77,0.13,1416,Pfizer/BioNTech,Europe
Greece,GRC,27/01/2021,216040,198161,17879,18285,15173,2.07,1.9,0.17,1456,Pfizer/BioNTech,Europe
Greece,GRC,28/01/2021,234285,210488,23797,18245,15480,2.25,2.02,0.23,1485,Pfizer/BioNTech,Europe
Greece,GRC,29/01/2021,253363,220621,32742,19078,15641,2.43,2.12,0.31,1501,Pfizer/BioNTech,Europe
Greece,GRC,30/01/2021,271287,232399,38888,17924,15884,2.6,2.23,0.37,1524,Pfizer/BioNTech,Europe
Greece,GRC,31/01/2021,,,,,16075,,,,1542,Pfizer/BioNTech,Europe
Greece,GRC,1/02/2021,293817,247251,46566,,16267,2.82,2.37,0.45,1561,Pfizer/BioNTech,Europe
Greece,GRC,2/02/2021,315628,261543,54085,21811,16839,3.03,2.51,0.52,1616,Pfizer/BioNTech,Europe
Greece,GRC,3/02/2021,338122,276103,62019,22494,17440,3.24,2.65,0.6,1673,Pfizer/BioNTech,Europe
Greece,GRC,4/02/2021,359723,291259,68464,21601,17920,3.45,2.79,0.66,1719,Pfizer/BioNTech,Europe
Greece,GRC,5/02/2021,380136,306441,73695,20413,18110,3.65,2.94,0.71,1737,Pfizer/BioNTech,Europe
Greece,GRC,6/02/2021,397857,318097,79760,17721,18081,3.82,3.05,0.77,1735,Pfizer/BioNTech,Europe
Greenland,GRL,27/01/2021,2584,2584,,,,4.55,4.55,,,Pfizer/BioNTech,North America
Guernsey,GGY,24/01/2021,6673,6151,522,,,9.95,9.17,0.78,,Pfizer/BioNTech,Europe
Hungary,HUN,28/12/2020,1094,,,,,0.01,,,,Pfizer/BioNTech,Europe
Hungary,HUN,29/12/2020,2461,,,1367,1367,0.03,,,142,Pfizer/BioNTech,Europe
Hungary,HUN,30/12/2020,3789,,,1328,1348,0.04,,,140,Pfizer/BioNTech,Europe
Hungary,HUN,31/12/2020,5110,,,1321,1339,0.05,,,139,Pfizer/BioNTech,Europe
Hungary,HUN,1/01/2021,,,,,1578,,,,163,Pfizer/BioNTech,Europe
Hungary,HUN,2/01/2021,,,,,1722,,,,178,Pfizer/BioNTech,Europe
Hungary,HUN,3/01/2021,12000,,,,1818,0.12,,,188,Pfizer/BioNTech,Europe
Hungary,HUN,4/01/2021,15000,,,3000,1987,0.16,,,206,Pfizer/BioNTech,Europe
Hungary,HUN,5/01/2021,21000,,,6000,2648,0.22,,,274,Pfizer/BioNTech,Europe
Hungary,HUN,6/01/2021,31500,,,10500,3959,0.33,,,410,Pfizer/BioNTech,Europe
Hungary,HUN,7/01/2021,42549,,,11049,5348,0.44,,,554,Pfizer/BioNTech,Europe
Hungary,HUN,8/01/2021,,,,,6375,,,,660,Pfizer/BioNTech,Europe
Hungary,HUN,9/01/2021,,,,,7402,,,,766,Pfizer/BioNTech,Europe
Hungary,HUN,10/01/2021,71000,,,,8429,0.73,,,873,Pfizer/BioNTech,Europe
Hungary,HUN,11/01/2021,78579,,,7579,9083,0.81,,,940,Pfizer/BioNTech,Europe
Hungary,HUN,12/01/2021,86929,,,8350,9418,0.9,,,975,Pfizer/BioNTech,Europe
Hungary,HUN,13/01/2021,96101,,,9172,9229,0.99,,,955,Pfizer/BioNTech,Europe
Hungary,HUN,14/01/2021,105728,,,9627,9026,1.09,,,934,Pfizer/BioNTech,Europe
Hungary,HUN,15/01/2021,112847,,,7119,8688,1.17,,,899,Pfizer/BioNTech,Europe
Hungary,HUN,16/01/2021,119944,,,7097,8347,1.24,,,864,Pfizer/BioNTech,Europe
Hungary,HUN,17/01/2021,123188,,,3244,7455,1.28,,,772,Pfizer/BioNTech,Europe
Hungary,HUN,18/01/2021,131332,129689,1643,8144,7536,1.36,1.34,0.02,780,Pfizer/BioNTech,Europe
Hungary,HUN,19/01/2021,133257,130318,2939,1925,6618,1.38,1.35,0.03,685,Pfizer/BioNTech,Europe
Hungary,HUN,20/01/2021,138584,134554,4030,5327,6069,1.43,1.39,0.04,628,Pfizer/BioNTech,Europe
Hungary,HUN,21/01/2021,144798,138983,5815,6214,5581,1.5,1.44,0.06,578,Pfizer/BioNTech,Europe
Hungary,HUN,22/01/2021,150128,143184,6944,5330,5326,1.55,1.48,0.07,551,Pfizer/BioNTech,Europe
Hungary,HUN,23/01/2021,153392,145257,8135,3264,4778,1.59,1.5,0.08,495,Pfizer/BioNTech,Europe
Hungary,HUN,24/01/2021,156098,146695,9403,2706,4701,1.62,1.52,0.1,487,Pfizer/BioNTech,Europe
Hungary,HUN,25/01/2021,162315,149676,12639,6217,4426,1.68,1.55,0.13,458,Pfizer/BioNTech,Europe
Hungary,HUN,26/01/2021,170476,152704,17772,8161,5317,1.76,1.58,0.18,550,Pfizer/BioNTech,Europe
Hungary,HUN,27/01/2021,187508,161215,26293,17032,6989,1.94,1.67,0.27,723,Pfizer/BioNTech,Europe
Hungary,HUN,28/01/2021,213010,175283,37727,25502,9745,2.2,1.81,0.39,1009,Pfizer/BioNTech,Europe
Hungary,HUN,29/01/2021,247889,198283,49606,34879,13966,2.57,2.05,0.51,1446,Pfizer/BioNTech,Europe
Hungary,HUN,30/01/2021,278830,222005,56825,30941,17920,2.89,2.3,0.59,1855,Pfizer/BioNTech,Europe
Hungary,HUN,31/01/2021,299138,237872,61266,20308,20434,3.1,2.46,0.63,2115,Pfizer/BioNTech,Europe
Hungary,HUN,1/02/2021,311662,243136,68526,12524,21335,3.23,2.52,0.71,2209,Pfizer/BioNTech,Europe
Hungary,HUN,2/02/2021,322306,247270,75036,10644,21690,3.34,2.56,0.78,2245,Pfizer/BioNTech,Europe
Hungary,HUN,3/02/2021,334130,249687,84452,11824,20946,3.46,2.58,0.87,2168,Pfizer/BioNTech,Europe
Hungary,HUN,4/02/2021,357303,264530,92773,23173,20613,3.7,2.74,0.96,2134,Pfizer/BioNTech,Europe
Hungary,HUN,5/02/2021,381062,279410,101652,23759,19025,3.94,2.89,1.05,1969,Pfizer/BioNTech,Europe
Hungary,HUN,6/02/2021,391621,286379,105242,10559,16113,4.05,2.96,1.09,1668,Pfizer/BioNTech,Europe
Iceland,ISL,30/12/2020,4875,4875,,,,1.43,1.43,,,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,31/12/2020,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,1/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,2/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,3/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,4/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,5/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,6/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,7/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,8/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,9/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,10/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,11/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,12/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,13/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,14/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,15/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,16/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,17/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,18/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,19/01/2021,,,,,63,,,,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,20/01/2021,6205,5725,480,,63,1.82,1.68,0.14,185,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,21/01/2021,,,,,312,,,,914,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,22/01/2021,,,,,560,,,,1641,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,23/01/2021,,,,,809,,,,2371,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,24/01/2021,,,,,1057,,,,3097,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,25/01/2021,15220,10433,4787,,1306,4.46,3.06,1.4,3827,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,26/01/2021,,,,,1318,,,,3862,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,27/01/2021,15522,10702,4820,,1331,4.55,3.14,1.41,3900,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,28/01/2021,,,,,1103,,,,3232,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,29/01/2021,,,,,874,,,,2561,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,30/01/2021,,,,,646,,,,1893,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,31/01/2021,,,,,417,,,,1222,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,1/02/2021,,,,,189,,,,554,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,2/02/2021,,,,,197,,,,577,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,3/02/2021,16951,12098,4853,,204,4.97,3.55,1.42,598,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,4/02/2021,,,,,215,,,,630,"Moderna, Pfizer/BioNTech",Europe
Iceland,ISL,5/02/2021,17515,12660,4855,,226,5.13,3.71,1.42,662,"Moderna, Pfizer/BioNTech",Europe
India,IND,15/01/2021,0,,,,,0,,,,"Covaxin, Oxford/AstraZeneca",Asia
India,IND,16/01/2021,191181,,,191181,191181,0.01,,,139,"Covaxin, Oxford/AstraZeneca",Asia
